file_name,cases.0.samples.0.submitter_id,cases.0.case_id,id
UNCID_469459.TCGA-B6-A0IN-01A-11R-A034-07.110503_UNC12-SN629_0080_BC011MABXX.5.trimmed.annotated.gene.quantification.txt,TCGA-B6-A0IN-01A,16a8d916-ad46-4690-b1a5-3b2b323f4336,7d5e68db-b5f0-4a75-baf4-2f0655fec38c
UNCID_442725.TCGA-B6-A0X7-01A-11R-A10J-07.110509_UNC14-SN744_0110_AC02MVABXX.7.trimmed.annotated.gene.quantification.txt,TCGA-B6-A0X7-01A,5b9a5cd2-5ec8-48a0-b9f2-da9bede0b089,5309a886-49be-47ba-a6d1-76e2a09a7cec
UNCID_442508.TCGA-A2-A0EW-01A-21R-A115-07.110620_UNC11-SN627_0109_AD0CNFABXX.4.trimmed.annotated.gene.quantification.txt,TCGA-A2-A0EW-01A,8d5fe6e8-d2cc-481f-a6a1-9cb6e7982cde,5ea99d3b-e06d-4aa6-aa98-7bc20468174f
UNCID_443135.TCGA-BH-A0E1-01A-11R-A056-07.110325_UNC11-SN627_0070_AB02DVABXX.7.trimmed.annotated.gene.quantification.txt,TCGA-BH-A0E1-01A,606fbc6a-b41b-441d-9401-51e54912bf5e,1b1d7fc3-4e08-4c0e-b15e-0167053d61c9
UNCID_591247.TCGA-E9-A24A-01A-11R-A169-07.110919_UNC13-SN749_0113_AB00WUABXX.7.trimmed.annotated.gene.quantification.txt,TCGA-E9-A24A-01A,9f3cc92b-fa22-478e-a2e4-6b4c8afb93d6,198e01e7-b8ff-4021-9f2b-1d5f11559b05
UNCID_573994.TCGA-D8-A1XK-01A-21R-A14M-07.110921_UNC16-SN851_0090_BB060BABXX.8.trimmed.annotated.gene.quantification.txt,TCGA-D8-A1XK-01A,97943d87-fed7-4f14-a0a7-c5bfee64c392,ef4eec0a-7c4a-453c-90fa-203b5dece681
UNCID_439474.TCGA-BH-A0DT-01A-21R-A12D-07.110715_UNC14-SN744_0142_AB099EABXX.3.trimmed.annotated.gene.quantification.txt,TCGA-BH-A0DT-01A,74f31744-0aed-4633-beec-4e203315f0b7,28944251-02bb-42f2-97e7-18df767eca93
UNCID_438433.TCGA-E2-A108-01A-13R-A10J-07.110517_UNC13-SN749_0065_BC02LHABXX.4.trimmed.annotated.gene.quantification.txt,TCGA-E2-A108-01A,4f04bd10-9902-4a23-b15d-4f4409d79499,1785d246-ba58-407b-b040-c62b14cd7583
UNCID_533727.TCGA-A8-A08B-01A-11R-A00Z-07.110209_SN627_0058_B81DH0ABXX.5.trimmed.annotated.gene.quantification.txt,TCGA-A8-A08B-01A,d8d7a6c2-6427-4f47-968c-6c3affba4617,47604bef-6dd5-4a3f-b178-d51bb2eff409
UNCID_420611.TCGA-E2-A14Z-01A-11R-A115-07.110608_SN254_0231_BD0CT2ABXX.4.trimmed.annotated.gene.quantification.txt,TCGA-E2-A14Z-01A,d7ce6b79-f7c0-481e-9dbd-6273f01c9786,6e23ff53-7933-4fa9-bab6-270d0eda984f
UNCID_826822.TCGA-B6-A0X1-01A-11R-A109-07.110913_UNC14-SN744_0165_BD0DCHABXX.6.trimmed.annotated.gene.quantification.txt,TCGA-B6-A0X1-01A,178b2c48-c07d-422e-ae17-8bcfd996ad51,64db43e2-bf11-44f5-8a06-2b290ff27001
UNCID_574553.TCGA-AR-A24S-01A-11R-A169-07.110921_UNC16-SN851_0089_AB0101ABXX.5.trimmed.annotated.gene.quantification.txt,TCGA-AR-A24S-01A,074e8b06-3929-4896-9263-3b80ad6a355b,77781b6e-babe-494f-a7ce-5080b641b170
UNCID_843574.TCGA-EW-A1PH-01A-11R-A14M-07.110926_UNC9-SN296_0244_AD0DW1ABXX.4.trimmed.annotated.gene.quantification.txt,TCGA-EW-A1PH-01A,4da999a0-ef41-4a0b-b1d1-446b39cc855a,38db7c52-d0b3-45d5-a204-2594677f50ac
UNCID_483387.TCGA-D8-A1JG-01B-11R-A13Q-07.110809_UNC10-SN254_0260_BD0DKNABXX.6.trimmed.annotated.gene.quantification.txt,TCGA-D8-A1JG-01B,7f2a63e6-64d5-4be1-9814-e8416fc9e688,3e646f05-0258-4b15-8ad9-9787196e1990
UNCID_704971.TCGA-E2-A14P-01A-31R-A12D-07.110714_UNC13-SN749_0083_BD0DLNABXX.3.trimmed.annotated.gene.quantification.txt,TCGA-E2-A14P-01A,e4fc0909-f284-4471-866d-d8967b6adcbc,cb69b143-ae26-44c6-ba18-183186ca4b59
UNCID_456492.TCGA-D8-A1JI-01A-11R-A13Q-07.110829_UNC10-SN254_0271_AC00PWABXX.6.trimmed.annotated.gene.quantification.txt,TCGA-D8-A1JI-01A,baf2afc8-f16c-488f-947c-efc9083c6bef,2ef6b7af-f76f-436b-bea6-413de5c29f9a
